Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG01,SG01_HR,G13T17,NA,Diospyros lanceifolia,NA,LDMC,0.5105321786781154,3
SG01,SG01_HR,G13T17,NA,Diospyros lanceifolia,NA,PL,12.330561726720752,3
SG01,SG01_HR,G13T17,NA,Diospyros lanceifolia,NA,SLA,7.448936915918426,3
SG01,SG01_HR,G13T17,NA,Diospyros lanceifolia,NA,Th,0.22566666666666668,3
SG01,SG01_HR,G13T19,NA,Macaranga bancana,NA,Area_mm2,7842.013019054626,1
SG01,SG01_HR,G13T19,NA,Macaranga bancana,NA,LDMC,0.24382988100484795,1
SG01,SG01_HR,G13T19,NA,Macaranga bancana,NA,PL,124.04863312044633,1
SG01,SG01_HR,G13T19,NA,Macaranga bancana,NA,SLA,35.436118477427144,1
SG01,SG01_HR,G13T19,NA,Macaranga bancana,NA,Th,0.159,1
SG01,SG01_HR,G13T2,NA,Dacryodes longifolia,NA,Area_mm2,35443.77870699011,3
SG01,SG01_HR,G13T2,NA,Dacryodes longifolia,NA,LDMC,0.42062723845392014,3
SG01,SG01_HR,G13T2,NA,Dacryodes longifolia,NA,PL,110.33895252078085,3
SG01,SG01_HR,G13T2,NA,Dacryodes longifolia,NA,SLA,8.653447948093918,3
SG01,SG01_HR,G13T2,NA,Dacryodes longifolia,NA,Th,0.24933333333333332,3
SG01,SG01_HR,G13T22,NA,Litsea lancifolia,NA,Area_mm2,2139.1116198378686,3
SG01,SG01_HR,G13T22,NA,Litsea lancifolia,NA,LDMC,0.410051473591659,3
SG01,SG01_HR,G13T22,NA,Litsea lancifolia,NA,PL,5.876760381340323,3
SG01,SG01_HR,G13T22,NA,Litsea lancifolia,NA,SLA,13.301149945801424,3
SG01,SG01_HR,G13T22,NA,Litsea lancifolia,NA,Th,0.20833333333333334,3
SG01,SG01_HR,G13T25,NA,Macaranga bancana,NA,Area_mm2,20246.485269512803,3
SG01,SG01_HR,G13T25,NA,Macaranga bancana,NA,LDMC,0.26940664281910937,3
SG01,SG01_HR,G13T25,NA,Macaranga bancana,NA,PL,170.11477876199203,3
SG01,SG01_HR,G13T25,NA,Macaranga bancana,NA,SLA,29.002124962140236,3
SG01,SG01_HR,G13T25,NA,Macaranga bancana,NA,Th,0.196,1
SG01,SG01_HR,G13T27,NA,Dacryodes longifolia,NA,Area_mm2,30099.667511483203,1
SG01,SG01_HR,G13T27,NA,Dacryodes longifolia,NA,LDMC,0.3558862677806822,1
SG01,SG01_HR,G13T27,NA,Dacryodes longifolia,NA,PL,69.28854724044973,1
SG01,SG01_HR,G13T27,NA,Dacryodes longifolia,NA,SLA,13.56329646335761,1
SG01,SG01_HR,G13T27,NA,Dacryodes longifolia,NA,Th,0.189,1
SG01,SG01_HR,G13T29,NA,Syzygium borneense,NA,Area_mm2,4891.813412633141,3
SG01,SG01_HR,G13T29,NA,Syzygium borneense,NA,LDMC,0.3933528586088442,3
SG01,SG01_HR,G13T29,NA,Syzygium borneense,NA,PL,15.939403140864663,3
SG01,SG01_HR,G13T29,NA,Syzygium borneense,NA,SLA,10.429207251665702,3
SG01,SG01_HR,G13T29,NA,Syzygium borneense,NA,Th,0.24766666666666667,3
SG01,SG01_HR,G13T30,NA,Gironniera nervosa,NA,Area_mm2,5379.054972822546,3
SG01,SG01_HR,G13T30,NA,Gironniera nervosa,NA,LDMC,0.3866275253646117,3
SG01,SG01_HR,G13T30,NA,Gironniera nervosa,NA,PL,12.157399578249366,3
SG01,SG01_HR,G13T30,NA,Gironniera nervosa,NA,SLA,10.444107741116133,3
SG01,SG01_HR,G13T30,NA,Gironniera nervosa,NA,Th,0.36633333333333334,3
SG01,SG01_HR,G13T35,NA,Memecylon garcinioides,NA,Area_mm2,1671.6454084630318,5
SG01,SG01_HR,G13T35,NA,Memecylon garcinioides,NA,LDMC,0.3291364322215156,5
SG01,SG01_HR,G13T35,NA,Memecylon garcinioides,NA,PL,4.442668852737427,5
SG01,SG01_HR,G13T35,NA,Memecylon garcinioides,NA,SLA,11.424880551494839,5
SG01,SG01_HR,G13T35,NA,Memecylon garcinioides,NA,Th,0.2776,5
SG01,SG01_HR,G13T39,NA,Xanthophyllum eurhynchum,NA,Area_mm2,2191.6658757377745,3
SG01,SG01_HR,G13T39,NA,Xanthophyllum eurhynchum,NA,LDMC,0.5017393229932686,3
SG01,SG01_HR,G13T39,NA,Xanthophyllum eurhynchum,NA,PL,9.185383202331234,3
SG01,SG01_HR,G13T39,NA,Xanthophyllum eurhynchum,NA,SLA,13.344675394342328,3
SG01,SG01_HR,G13T39,NA,Xanthophyllum eurhynchum,NA,Th,0.178,3
SG01,SG01_HR,G13T42,NA,Garcinia scortechinii,NA,Area_mm2,2037.169171012839,3
SG01,SG01_HR,G13T42,NA,Garcinia scortechinii,NA,LDMC,0.392194199163972,3
SG01,SG01_HR,G13T42,NA,Garcinia scortechinii,NA,PL,15.035050250287648,3
SG01,SG01_HR,G13T42,NA,Garcinia scortechinii,NA,SLA,7.384308166574157,3
SG01,SG01_HR,G13T42,NA,Garcinia scortechinii,NA,Th,0.32033333333333336,3
SG01,SG01_HR,G13T43,NA,Ixonanthes icosandra,NA,Area_mm2,7165.565146010703,3
SG01,SG01_HR,G13T43,NA,Ixonanthes icosandra,NA,LDMC,0.39599100757434524,3
SG01,SG01_HR,G13T43,NA,Ixonanthes icosandra,NA,PL,10.314281500734808,3
SG01,SG01_HR,G13T43,NA,Ixonanthes icosandra,NA,SLA,11.014590104984993,3
SG01,SG01_HR,G13T43,NA,Ixonanthes icosandra,NA,Th,0.229,3
SG01,SG01_HR,G13T44,NA,Gaertnera obesa,NA,Area_mm2,38304.497010559004,2
SG01,SG01_HR,G13T44,NA,Gaertnera obesa,NA,LDMC,0.1477369983743148,2
SG01,SG01_HR,G13T44,NA,Gaertnera obesa,NA,PL,39.43127051804949,2
SG01,SG01_HR,G13T44,NA,Gaertnera obesa,NA,SLA,18.307271170205865,2
SG01,SG01_HR,G13T44,NA,Gaertnera obesa,NA,Th,0.271,2
SG01,SG01_HR,G13T49,NA,Artocarpus kemando,NA,Area_mm2,3087.889176239231,5
SG01,SG01_HR,G13T49,NA,Artocarpus kemando,NA,LDMC,0.4292567773693916,5
SG01,SG01_HR,G13T49,NA,Artocarpus kemando,NA,PL,18.947728346480204,5
SG01,SG01_HR,G13T49,NA,Artocarpus kemando,NA,SLA,8.49242836172498,5
SG01,SG01_HR,G13T49,NA,Artocarpus kemando,NA,Th,0.29259999999999997,5
SG01,SG01_HR,G13T50,NA,Koilodepas longifolium,NA,Area_mm2,10513.249622027242,4
SG01,SG01_HR,G13T50,NA,Koilodepas longifolium,NA,LDMC,0.5328850449760787,4
SG01,SG01_HR,G13T50,NA,Koilodepas longifolium,NA,PL,12.41760846762398,4
SG01,SG01_HR,G13T50,NA,Koilodepas longifolium,NA,SLA,11.908549158772116,4
SG01,SG01_HR,G13T50,NA,Koilodepas longifolium,NA,Th,0.20675,4
SG01,SG01_HR,G13T61,NA,Elaeocarpus stipularis,NA,Area_mm2,6753.352109879181,6
SG01,SG01_HR,G13T61,NA,Elaeocarpus stipularis,NA,LDMC,0.40679495360201035,6
SG01,SG01_HR,G13T61,NA,Elaeocarpus stipularis,NA,PL,13.667481321808928,6
SG01,SG01_HR,G13T61,NA,Elaeocarpus stipularis,NA,SLA,12.319356229678691,6
SG01,SG01_HR,G13T61,NA,Elaeocarpus stipularis,NA,Th,0.22033333333333333,6
SG01,SG01_HR,G13T75,NA,Gaertnera obesa,NA,Area_mm2,38130.784095688265,1
SG01,SG01_HR,G13T75,NA,Gaertnera obesa,NA,LDMC,0.14124796017499633,1
SG01,SG01_HR,G13T75,NA,Gaertnera obesa,NA,PL,56.16741521595696,1
SG01,SG01_HR,G13T75,NA,Gaertnera obesa,NA,SLA,17.141283027956064,1
SG01,SG01_HR,G13T75,NA,Gaertnera obesa,NA,Th,0.253,1
SG01,SG01_HR,G13T88,NA,Alstonia angustifolia,NA,Area_mm2,4639.242829616136,3
SG01,SG01_HR,G13T88,NA,Alstonia angustifolia,NA,LDMC,0.35489296682953947,3
SG01,SG01_HR,G13T88,NA,Alstonia angustifolia,NA,PL,20.95668396504507,3
SG01,SG01_HR,G13T88,NA,Alstonia angustifolia,NA,SLA,13.14929555703071,3
SG01,SG01_HR,G13T88,NA,Alstonia angustifolia,NA,Th,0.21833333333333332,3
SG01,SG01_HR,G13T91,NA,Dacryodes longifolia,NA,Area_mm2,48854.80928261351,2
SG01,SG01_HR,G13T91,NA,Dacryodes longifolia,NA,LDMC,0.3425721833241697,2
SG01,SG01_HR,G13T91,NA,Dacryodes longifolia,NA,PL,90.97076339203431,2
SG01,SG01_HR,G13T91,NA,Dacryodes longifolia,NA,SLA,12.558334163847446,2
SG01,SG01_HR,G13T91,NA,Dacryodes longifolia,NA,Th,0.202,2
SG01,SG01_HR,G13T99,NA,Timonius wallichianus,NA,Area_mm2,4475.322009893054,3
SG01,SG01_HR,G13T99,NA,Timonius wallichianus,NA,LDMC,0.34826333659690795,3
SG01,SG01_HR,G13T99,NA,Timonius wallichianus,NA,PL,17.63205914402429,3
SG01,SG01_HR,G13T99,NA,Timonius wallichianus,NA,SLA,18.91041542971633,3
SG01,SG01_HR,G13T99,NA,Timonius wallichianus,NA,Th,0.14766666666666667,3
SG01,SG01_HR,G13TFisistigma.latifolia,NA,Fissistigma latifolium var. ovoideum,NA,Area_mm2,11989.591358242622,3
SG01,SG01_HR,G13TFisistigma.latifolia,NA,Fissistigma latifolium var. ovoideum,NA,LDMC,0.3764196583250639,3
SG01,SG01_HR,G13TFisistigma.latifolia,NA,Fissistigma latifolium var. ovoideum,NA,PL,12.681204023671581,3
SG01,SG01_HR,G13TFisistigma.latifolia,NA,Fissistigma latifolium var. ovoideum,NA,SLA,11.904233931949355,3
SG01,SG01_HR,G13TFisistigma.latifolia,NA,Fissistigma latifolium var. ovoideum,NA,Th,0.33566666666666667,3
SG01,SG01_HR,G13TNext to T01,NA,Timonius wallichianus,NA,Area_mm2,6975.250113744637,3
SG01,SG01_HR,G13TNext to T01,NA,Timonius wallichianus,NA,LDMC,0.30942145337388627,3
SG01,SG01_HR,G13TNext to T01,NA,Timonius wallichianus,NA,PL,15.670266621843757,3
SG01,SG01_HR,G13TNext to T01,NA,Timonius wallichianus,NA,SLA,19.74900987339305,3
SG01,SG01_HR,G13TNext to T01,NA,Timonius wallichianus,NA,Th,0.13,3
SG01,SG01_HR,G13TPiper,NA,Piper sp1,NA,Area_mm2,8190.70049502306,3
SG01,SG01_HR,G13TPiper,NA,Piper sp1,NA,LDMC,0.1418003717193971,3
SG01,SG01_HR,G13TPiper,NA,Piper sp1,NA,PL,58.31965129404853,3
SG01,SG01_HR,G13TPiper,NA,Piper sp1,NA,SLA,12.768114946210497,3
SG01,SG01_HR,G13TPiper,NA,Piper sp1,NA,Th,0.6383333333333333,3
SG01,SG01_HR,G14T13,NA,Syzygium borneense,NA,Area_mm2,4652.427988480175,3
SG01,SG01_HR,G14T13,NA,Syzygium borneense,NA,LDMC,0.3649497523995505,3
SG01,SG01_HR,G14T13,NA,Syzygium borneense,NA,PL,8.73181446074383,3
SG01,SG01_HR,G14T13,NA,Syzygium borneense,NA,SLA,11.071827853714781,3
SG01,SG01_HR,G14T13,NA,Syzygium borneense,NA,Th,0.25066666666666665,3
SG01,SG01_HR,G14T14,NA,Anisophyllea disticha,NA,Area_mm2,130.45374196850878,3
SG01,SG01_HR,G14T14,NA,Anisophyllea disticha,NA,LDMC,0.2538891115745993,3
SG01,SG01_HR,G14T14,NA,Anisophyllea disticha,NA,SLA,29.983916082454396,3
SG01,SG01_HR,G14T14,NA,Anisophyllea disticha,NA,Th,0.15666666666666665,3
SG01,SG01_HR,G14T16,NA,Beilschmiedia madang,NA,Area_mm2,13346.99844538435,3
SG01,SG01_HR,G14T16,NA,Beilschmiedia madang,NA,LDMC,0.42341074726039707,3
SG01,SG01_HR,G14T16,NA,Beilschmiedia madang,NA,PL,18.846781220365845,3
SG01,SG01_HR,G14T16,NA,Beilschmiedia madang,NA,SLA,8.075569062033033,3
SG01,SG01_HR,G14T16,NA,Beilschmiedia madang,NA,Th,0.26766666666666666,3
SG01,SG01_HR,G14T24,NA,Memecylon dichotomum,NA,Area_mm2,863.3208572230645,6
SG01,SG01_HR,G14T24,NA,Memecylon dichotomum,NA,LDMC,0.4246149207406921,6
SG01,SG01_HR,G14T24,NA,Memecylon dichotomum,NA,PL,2.8612206349705747,6
SG01,SG01_HR,G14T24,NA,Memecylon dichotomum,NA,SLA,7.791455781074653,6
SG01,SG01_HR,G14T24,NA,Memecylon dichotomum,NA,Th,0.2798333333333333,6
SG01,SG01_HR,G14T27,NA,Archidendron microcarpum,NA,Area_mm2,6193.294685492004,3
SG01,SG01_HR,G14T27,NA,Archidendron microcarpum,NA,LDMC,0.445409031033036,3
SG01,SG01_HR,G14T27,NA,Archidendron microcarpum,NA,PL,24.377000934392623,3
SG01,SG01_HR,G14T27,NA,Archidendron microcarpum,NA,SLA,13.140531232778159,3
SG01,SG01_HR,G14T27,NA,Archidendron microcarpum,NA,Th,0.14166666666666666,3
SG01,SG01_HR,G14T37,NA,Calophyllum wallichianum var. incrassatum,NA,Area_mm2,7639.683673854819,3
SG01,SG01_HR,G14T37,NA,Calophyllum wallichianum var. incrassatum,NA,LDMC,0.3555964294959183,3
SG01,SG01_HR,G14T37,NA,Calophyllum wallichianum var. incrassatum,NA,PL,19.078664405983876,3
SG01,SG01_HR,G14T37,NA,Calophyllum wallichianum var. incrassatum,NA,SLA,9.734075307179182,3
SG01,SG01_HR,G14T37,NA,Calophyllum wallichianum var. incrassatum,NA,Th,0.31366666666666665,3
SG01,SG01_HR,G14T47,NA,Lithocarpus conocarpus,NA,Area_mm2,1452.9361676465173,3
SG01,SG01_HR,G14T47,NA,Lithocarpus conocarpus,NA,LDMC,0.5267613569382901,3
SG01,SG01_HR,G14T47,NA,Lithocarpus conocarpus,NA,PL,8.964685424141488,3
SG01,SG01_HR,G14T47,NA,Lithocarpus conocarpus,NA,SLA,7.024312976991471,3
SG01,SG01_HR,G14T47,NA,Lithocarpus conocarpus,NA,Th,0.41033333333333333,3
SG01,SG01_HR,G14T6,NA,Syzygium griffithii,NA,Area_mm2,16967.90161134683,3
SG01,SG01_HR,G14T6,NA,Syzygium griffithii,NA,LDMC,0.36212317329521854,3
SG01,SG01_HR,G14T6,NA,Syzygium griffithii,NA,PL,17.040427291068056,3
SG01,SG01_HR,G14T6,NA,Syzygium griffithii,NA,SLA,7.4299789400974134,3
SG01,SG01_HR,G14T6,NA,Syzygium griffithii,NA,Th,0.39,3
SG01,SG01_HR,G14T69,NA,Calophyllum teysmannii,NA,Area_mm2,2465.6318760198405,3
SG01,SG01_HR,G14T69,NA,Calophyllum teysmannii,NA,LDMC,0.44736020512506663,3
SG01,SG01_HR,G14T69,NA,Calophyllum teysmannii,NA,PL,8.255423348743458,3
SG01,SG01_HR,G14T69,NA,Calophyllum teysmannii,NA,SLA,8.240231942415377,3
SG01,SG01_HR,G14T69,NA,Calophyllum teysmannii,NA,Th,0.3383333333333333,3
SG01,SG01_HR,G14T7,NA,Syzygium borneense,NA,Area_mm2,3441.8378125532313,3
SG01,SG01_HR,G14T7,NA,Syzygium borneense,NA,LDMC,0.4294183574261216,3
SG01,SG01_HR,G14T7,NA,Syzygium borneense,NA,PL,11.057777131752296,3
SG01,SG01_HR,G14T7,NA,Syzygium borneense,NA,SLA,9.556876320105701,3
SG01,SG01_HR,G14T7,NA,Syzygium borneense,NA,Th,0.2886666666666667,3
SG01,SG01_HR,G14T72,NA,Gonystylus confusus,NA,Area_mm2,6697.8384811534115,3
SG01,SG01_HR,G14T72,NA,Gonystylus confusus,NA,LDMC,0.4251106955346439,2
SG01,SG01_HR,G14T72,NA,Gonystylus confusus,NA,PL,17.115526624541577,3
SG01,SG01_HR,G14T72,NA,Gonystylus confusus,NA,SLA,7.17587884043767,3
SG01,SG01_HR,G14T72,NA,Gonystylus confusus,NA,Th,0.2906666666666667,3
SG01,SG01_HR,G14T8,NA,Archidendron microcarpum,NA,Area_mm2,6147.755947247918,3
SG01,SG01_HR,G14T8,NA,Archidendron microcarpum,NA,LDMC,0.4844408895712581,2
SG01,SG01_HR,G14T8,NA,Archidendron microcarpum,NA,PL,18.316570330487227,3
SG01,SG01_HR,G14T8,NA,Archidendron microcarpum,NA,SLA,14.30965882517267,3
SG01,SG01_HR,G14T8,NA,Archidendron microcarpum,NA,Th,0.12933333333333333,3
SG01,SG01_HR,G14T80,NA,Nephelium maingayi,NA,Area_mm2,47556.87997399013,2
SG01,SG01_HR,G14T80,NA,Nephelium maingayi,NA,LDMC,0.3482541205911471,2
SG01,SG01_HR,G14T80,NA,Nephelium maingayi,NA,PL,63.23242522914497,2
SG01,SG01_HR,G14T80,NA,Nephelium maingayi,NA,SLA,11.806990109291164,2
SG01,SG01_HR,G14T80,NA,Nephelium maingayi,NA,Th,0.244,2
SG01,SG01_HR,G14T96,NA,Parastemon urophyllus,NA,Area_mm2,1450.3340223034693,3
SG01,SG01_HR,G14T96,NA,Parastemon urophyllus,NA,LDMC,0.4036679993799668,3
SG01,SG01_HR,G14T96,NA,Parastemon urophyllus,NA,PL,9.168967276374664,3
SG01,SG01_HR,G14T96,NA,Parastemon urophyllus,NA,SLA,10.44416740484321,3
SG01,SG01_HR,G14T96,NA,Parastemon urophyllus,NA,Th,0.2606666666666667,3
SG01,SG01_HR,G14TBromhaedia,NA,Bromheadia finlaysoniana,NA,Area_mm2,2414.5782144959066,3
SG01,SG01_HR,G14TBromhaedia,NA,Bromheadia finlaysoniana,NA,LDMC,0.09626243613874698,1
SG01,SG01_HR,G14TBromhaedia,NA,Bromheadia finlaysoniana,NA,PL,40.591222668362875,3
SG01,SG01_HR,G14TBromhaedia,NA,Bromheadia finlaysoniana,NA,SLA,10.081543887118551,3
SG01,SG01_HR,G14TBromhaedia,NA,Bromheadia finlaysoniana,NA,Th,0.382,3
SG01,SG01_HR,G14TKoompasia,NA,Koompassia malaccensis,NA,Area_mm2,9871.342301297456,4
SG01,SG01_HR,G14TKoompasia,NA,Koompassia malaccensis,NA,LDMC,0.45210890181041063,4
SG01,SG01_HR,G14TKoompasia,NA,Koompassia malaccensis,NA,PL,22.548137430978745,4
SG01,SG01_HR,G14TKoompasia,NA,Koompassia malaccensis,NA,SLA,11.98485882290227,4
SG01,SG01_HR,G14TKoompasia,NA,Koompassia malaccensis,NA,Th,0.17425,4
SG01,SG01_HR,G17T102,NA,Strombosia ceylanica,NA,Area_mm2,7830.921045976179,3
SG01,SG01_HR,G17T102,NA,Strombosia ceylanica,NA,LDMC,0.3057361761337139,3
SG01,SG01_HR,G17T102,NA,Strombosia ceylanica,NA,PL,17.335885736064025,3
SG01,SG01_HR,G17T102,NA,Strombosia ceylanica,NA,SLA,12.404278950105015,3
SG01,SG01_HR,G17T102,NA,Strombosia ceylanica,NA,Th,0.23966666666666667,3
SG01,SG01_HR,G17T111,NA,Calophyllum pulcherrimum,NA,Area_mm2,1323.2900704217645,3
SG01,SG01_HR,G17T111,NA,Calophyllum pulcherrimum,NA,LDMC,0.43917061983112504,3
SG01,SG01_HR,G17T111,NA,Calophyllum pulcherrimum,NA,PL,9.812217573871695,3
SG01,SG01_HR,G17T111,NA,Calophyllum pulcherrimum,NA,SLA,13.337870284915795,3
SG01,SG01_HR,G17T111,NA,Calophyllum pulcherrimum,NA,Th,0.17533333333333334,3
SG01,SG01_HR,G17T115,NA,Palaquium obovatum,NA,Area_mm2,9947.124706765562,3
SG01,SG01_HR,G17T115,NA,Palaquium obovatum,NA,LDMC,0.3294426995146091,3
SG01,SG01_HR,G17T115,NA,Palaquium obovatum,NA,PL,20.62226944590231,3
SG01,SG01_HR,G17T115,NA,Palaquium obovatum,NA,SLA,13.391909201858958,3
SG01,SG01_HR,G17T115,NA,Palaquium obovatum,NA,Th,0.21266666666666667,3
SG01,SG01_HR,G17T170,NA,Drepananthus ramuliflorus,NA,Area_mm2,26844.343066144807,3
SG01,SG01_HR,G17T170,NA,Drepananthus ramuliflorus,NA,LDMC,0.3666293998179774,3
SG01,SG01_HR,G17T170,NA,Drepananthus ramuliflorus,NA,PL,18.810393368446068,3
SG01,SG01_HR,G17T170,NA,Drepananthus ramuliflorus,NA,SLA,7.4012118821992035,3
SG01,SG01_HR,G17T170,NA,Drepananthus ramuliflorus,NA,Th,0.451,3
SG01,SG01_HR,G17T19,NA,Ardisia teysmanniana,NA,Area_mm2,8159.383950609848,3
SG01,SG01_HR,G17T19,NA,Ardisia teysmanniana,NA,LDMC,0.3598968260540084,3
SG01,SG01_HR,G17T19,NA,Ardisia teysmanniana,NA,PL,10.733118094109228,3
SG01,SG01_HR,G17T19,NA,Ardisia teysmanniana,NA,SLA,14.337044134324161,3
SG01,SG01_HR,G17T19,NA,Ardisia teysmanniana,NA,Th,0.293,3
SG01,SG01_HR,G17T22,NA,Glycosmis chlorosperma,NA,Area_mm2,42607.31996217844,3
SG01,SG01_HR,G17T22,NA,Glycosmis chlorosperma,NA,LDMC,0.33029290326531996,3
SG01,SG01_HR,G17T22,NA,Glycosmis chlorosperma,NA,PL,47.8433836448632,3
SG01,SG01_HR,G17T22,NA,Glycosmis chlorosperma,NA,SLA,15.860476474777512,3
SG01,SG01_HR,G17T22,NA,Glycosmis chlorosperma,NA,Th,0.24466666666666667,3
SG01,SG01_HR,G17T36,NA,Horsfieldia polyspherula,NA,Area_mm2,6437.56182032986,3
SG01,SG01_HR,G17T36,NA,Horsfieldia polyspherula,NA,LDMC,0.3691903117900393,3
SG01,SG01_HR,G17T36,NA,Horsfieldia polyspherula,NA,PL,16.914349216758637,3
SG01,SG01_HR,G17T36,NA,Horsfieldia polyspherula,NA,SLA,8.369328640858843,3
SG01,SG01_HR,G17T36,NA,Horsfieldia polyspherula,NA,Th,0.288,3
SG01,SG01_HR,G17T41,NA,Ficus globosa,NA,Area_mm2,7885.82177269966,3
SG01,SG01_HR,G17T41,NA,Ficus globosa,NA,LDMC,0.3394701861372453,3
SG01,SG01_HR,G17T41,NA,Ficus globosa,NA,PL,42.675245635216015,3
SG01,SG01_HR,G17T41,NA,Ficus globosa,NA,SLA,15.539628873092255,3
SG01,SG01_HR,G17T41,NA,Ficus globosa,NA,Th,0.18,3
SG01,SG01_HR,G17T44,NA,Dacryodes rostrata,NA,Area_mm2,79950.43060040753,3
SG01,SG01_HR,G17T44,NA,Dacryodes rostrata,NA,LDMC,0.49480018348789684,3
SG01,SG01_HR,G17T44,NA,Dacryodes rostrata,NA,PL,331.46201372984024,3
SG01,SG01_HR,G17T44,NA,Dacryodes rostrata,NA,SLA,7.304991067395135,3
SG01,SG01_HR,G17T44,NA,Dacryodes rostrata,NA,Th,0.2846666666666667,3
SG01,SG01_HR,G17T46,NA,Dacryodes longifolia,NA,Area_mm2,48423.616595003725,3
SG01,SG01_HR,G17T46,NA,Dacryodes longifolia,NA,LDMC,0.36029087574687396,3
SG01,SG01_HR,G17T46,NA,Dacryodes longifolia,NA,PL,104.73297730661267,3
SG01,SG01_HR,G17T46,NA,Dacryodes longifolia,NA,SLA,9.872986669730084,3
SG01,SG01_HR,G17T46,NA,Dacryodes longifolia,NA,Th,0.22733333333333333,3
SG01,SG01_HR,G17T50,NA,Garcinia parvifolia,NA,Area_mm2,2406.5686725400783,3
SG01,SG01_HR,G17T50,NA,Garcinia parvifolia,NA,LDMC,0.2401467005256735,3
SG01,SG01_HR,G17T50,NA,Garcinia parvifolia,NA,PL,12.959747950117455,3
SG01,SG01_HR,G17T50,NA,Garcinia parvifolia,NA,SLA,13.09823466474077,3
SG01,SG01_HR,G17T50,NA,Garcinia parvifolia,NA,Th,0.262,3
SG01,SG01_HR,G17T62,NA,Calophyllum wallichianum var. incrassatum,NA,Area_mm2,10046.242788468935,3
SG01,SG01_HR,G17T62,NA,Calophyllum wallichianum var. incrassatum,NA,LDMC,0.3796582298883345,3
SG01,SG01_HR,G17T62,NA,Calophyllum wallichianum var. incrassatum,NA,PL,18.9183904056847,3
SG01,SG01_HR,G17T62,NA,Calophyllum wallichianum var. incrassatum,NA,SLA,8.40559216599936,3
SG01,SG01_HR,G17T62,NA,Calophyllum wallichianum var. incrassatum,NA,Th,0.289,3
SG01,SG01_HR,G17T63,NA,Elaeocarpus petiolatus,NA,Area_mm2,17602.590905864487,3
SG01,SG01_HR,G17T63,NA,Elaeocarpus petiolatus,NA,LDMC,0.40967468268074475,3
SG01,SG01_HR,G17T63,NA,Elaeocarpus petiolatus,NA,PL,53.45299247014928,3
SG01,SG01_HR,G17T63,NA,Elaeocarpus petiolatus,NA,SLA,9.232218072457634,3
SG01,SG01_HR,G17T63,NA,Elaeocarpus petiolatus,NA,Th,0.249,3
SG01,SG01_HR,G17T72,NA,Syzygium claviflorum,NA,Area_mm2,3165.4751623362927,3
SG01,SG01_HR,G17T72,NA,Syzygium claviflorum,NA,LDMC,0.42946562812805733,3
SG01,SG01_HR,G17T72,NA,Syzygium claviflorum,NA,PL,15.014570324323495,3
SG01,SG01_HR,G17T72,NA,Syzygium claviflorum,NA,SLA,10.753783350597955,3
SG01,SG01_HR,G17T72,NA,Syzygium claviflorum,NA,Th,0.20133333333333334,3
SG01,SG01_HR,G17T73,NA,Dacryodes puberula,NA,Area_mm2,21510.652399417548,3
SG01,SG01_HR,G17T73,NA,Dacryodes puberula,NA,LDMC,0.42655162798043034,2
SG01,SG01_HR,G17T73,NA,Dacryodes puberula,NA,PL,48.79231823922714,3
SG01,SG01_HR,G17T73,NA,Dacryodes puberula,NA,SLA,10.613591786379343,2
SG01,SG01_HR,G17T73,NA,Dacryodes puberula,NA,Th,0.24766666666666667,3
SG01,SG01_HR,G17T8,NA,Dacryodes rostrata,NA,Area_mm2,36649.55049349165,4
SG01,SG01_HR,G17T8,NA,Dacryodes rostrata,NA,LDMC,0.4875428713108062,3
SG01,SG01_HR,G17T8,NA,Dacryodes rostrata,NA,PL,129.40923257489723,4
SG01,SG01_HR,G17T8,NA,Dacryodes rostrata,NA,SLA,9.273051978728077,4
SG01,SG01_HR,G17T8,NA,Dacryodes rostrata,NA,Th,0.2305,4
SG01,SG01_HR,G17T84,NA,Diospyros lanceifolia,NA,Area_mm2,3698.0045652132912,3
SG01,SG01_HR,G17T84,NA,Diospyros lanceifolia,NA,LDMC,0.4402345750287634,3
SG01,SG01_HR,G17T84,NA,Diospyros lanceifolia,NA,PL,14.364584323110186,3
SG01,SG01_HR,G17T84,NA,Diospyros lanceifolia,NA,SLA,10.684904932465328,3
SG01,SG01_HR,G17T84,NA,Diospyros lanceifolia,NA,Th,0.192,3
SG01,SG01_HR,G17T86,NA,Litsea firma,NA,Area_mm2,4523.8237051852375,3
SG01,SG01_HR,G17T86,NA,Litsea firma,NA,LDMC,0.4491402082401208,3
SG01,SG01_HR,G17T86,NA,Litsea firma,NA,PL,16.692663660789268,3
SG01,SG01_HR,G17T86,NA,Litsea firma,NA,SLA,9.672852679543588,3
SG01,SG01_HR,G17T86,NA,Litsea firma,NA,Th,0.2796666666666667,3
SG01,SG01_HR,G21T11,NA,Dasymaschalon dasymaschalum,NA,Area_mm2,6480.6161668787445,3
SG01,SG01_HR,G21T11,NA,Dasymaschalon dasymaschalum,NA,LDMC,0.47325806102589557,3
SG01,SG01_HR,G21T11,NA,Dasymaschalon dasymaschalum,NA,SLA,17.33878714378684,3
SG01,SG01_HR,G21T11,NA,Dasymaschalon dasymaschalum,NA,Th,0.13133333333333333,3
SG01,SG01_HR,G21T12,NA,Ixonanthes icosandra,NA,Area_mm2,5522.54553464417,3
SG01,SG01_HR,G21T12,NA,Ixonanthes icosandra,NA,LDMC,0.4174563510984983,3
